PREDATOR PREY
Bucephala_albeola Pagurus_mclaughlini
Bucephala_albeola Neopanope_texana
Bucephala_albeola Pinixia_floridana
Bucephala_albeola Acteocina_candei
Bucephala_albeola Schwartziella_catesbyana
Bucephala_albeola Cadulus_carolinensis
Bucephala_albeola Haminoea_succinea
Bucephala_albeola Acteon_punctostriatus
Bucephala_albeola Olivella_mutica
Bucephala_albeola Truncatella_pulchella
Bucephala_albeola Nassarius_vibex
Bucephala_albeola Cerithium_lutosum
Bucephala_albeola Mitrella_lunata
Bucephala_albeola Solariella_lamellosa
Bucephala_albeola Anachis_avara
Bucephala_albeola Mangelia_plicosa
Bucephala_albeola Hylina_veliei...95
Bucephala_albeola Jaspidella_jaspidea
Bucephala_albeola Aricidea_sp.
Bucephala_albeola Capitellidae
Bucephala_albeola Cirratulidae
Bucephala_albeola Maldanidae
Bucephala_albeola Orbiniidae
Bucephala_albeola Paraonidae
Bucephala_albeola Pectanaridae
Bucephala_albeola Syllidae
Bucephala_albeola Amphitritidae
Bucephala_albeola Spionidae
Bucephala_albeola Glyceridae
Bucephala_albeola Nereidae
Bucephala_albeola Onuphidae
Bucephala_albeola Hesionidae
Bucephala_albeola Nemertines
Bucephala_albeola Serpulidae
Bucephala_albeola Sabellidae
Charadrius_semipalmatus Pagurus_mclaughlini
Charadrius_semipalmatus Neopanope_texana
Charadrius_semipalmatus Pinixia_floridana
Charadrius_semipalmatus Acteocina_candei
Charadrius_semipalmatus Schwartziella_catesbyana
Charadrius_semipalmatus Cadulus_carolinensis
Charadrius_semipalmatus Haminoea_succinea
Charadrius_semipalmatus Acteon_punctostriatus
Charadrius_semipalmatus Olivella_mutica
Charadrius_semipalmatus Truncatella_pulchella
Charadrius_semipalmatus Nassarius_vibex
Charadrius_semipalmatus Cerithium_lutosum
Charadrius_semipalmatus Mitrella_lunata
Charadrius_semipalmatus Solariella_lamellosa
Charadrius_semipalmatus Anachis_avara
Charadrius_semipalmatus Mangelia_plicosa
Charadrius_semipalmatus Hylina_veliei...95
Charadrius_semipalmatus Jaspidella_jaspidea
Charadrius_semipalmatus Aricidea_sp.
Charadrius_semipalmatus Capitellidae
Charadrius_semipalmatus Cirratulidae
Charadrius_semipalmatus Maldanidae
Charadrius_semipalmatus Orbiniidae
Charadrius_semipalmatus Paraonidae
Charadrius_semipalmatus Pectanaridae
Charadrius_semipalmatus Syllidae
Charadrius_semipalmatus Amphitritidae
Charadrius_semipalmatus Spionidae
Charadrius_semipalmatus Glyceridae
Charadrius_semipalmatus Nereidae
Charadrius_semipalmatus Onuphidae
Charadrius_semipalmatus Hesionidae
Charadrius_semipalmatus Nemertines
Charadrius_semipalmatus Serpulidae
Charadrius_semipalmatus Sabellidae
Casmerodius_albus Paralichthyes_albigutta
Casmerodius_albus Strongylura_marina
Casmerodius_albus "Cyprinodon_variegatus variegatus"
Casmerodius_albus Leiostomus_xanthurus
Gavia_immer Paralichthyes_albigutta
Gavia_immer Strongylura_marina
Gavia_immer "Cyprinodon_variegatus variegatus"
Gavia_immer Leiostomus_xanthurus
Ardea_herodias Paralichthyes_albigutta
Ardea_herodias Strongylura_marina
Ardea_herodias "Cyprinodon_variegatus variegatus"
Ardea_herodias Leiostomus_xanthurus
Hydranassa_tricolor Paralichthyes_albigutta
Hydranassa_tricolor Strongylura_marina
Hydranassa_tricolor "Cyprinodon_variegatus variegatus"
Hydranassa_tricolor Leiostomus_xanthurus
Mergus_serrator Paralichthyes_albigutta
Mergus_serrator Strongylura_marina
Mergus_serrator "Cyprinodon_variegatus variegatus"
Mergus_serrator Leiostomus_xanthurus
Phalacrocorax_carbo Paralichthyes_albigutta
Phalacrocorax_carbo Strongylura_marina
Phalacrocorax_carbo "Cyprinodon_variegatus variegatus"
Phalacrocorax_carbo Leiostomus_xanthurus
Megaceryle_alcyon Paralichthyes_albigutta
Megaceryle_alcyon Strongylura_marina
Megaceryle_alcyon "Cyprinodon_variegatus variegatus"
Megaceryle_alcyon Leiostomus_xanthurus
Lophodytes_cucullatus Pagurus_mclaughlini
Lophodytes_cucullatus Palaemonetes_floridanus
Lophodytes_cucullatus Penaeus_duorum
Lophodytes_cucullatus Processa_bermudensis
Lophodytes_cucullatus Urophycis_floridana
Lophodytes_cucullatus Prionotus_scitulus
Lophodytes_cucullatus Prionotus_tribulus
Lophodytes_cucullatus Menidia_beryllina
Lophodytes_cucullatus Anchoa_mitchelli
Lophodytes_cucullatus "Cyprinodon_variegatus variegatus"
Lophodytes_cucullatus Fundulus_similis
Lophodytes_cucullatus Fundulus_confluentus
Lophodytes_cucullatus Adinia_xenica
Lophodytes_cucullatus Microgobius_gulosus
Lophodytes_cucullatus Gobiosoma_robustum
Lophodytes_cucullatus Lagodon_rhomboides
Lophodytes_cucullatus Leiostomus_xanthurus
Catoptrophorus_semipalmatus Pagurus_mclaughlini
Catoptrophorus_semipalmatus Palaemonetes_floridanus
Catoptrophorus_semipalmatus Penaeus_duorum
Catoptrophorus_semipalmatus Processa_bermudensis
Catoptrophorus_semipalmatus Urophycis_floridana
Catoptrophorus_semipalmatus Prionotus_scitulus
Catoptrophorus_semipalmatus Prionotus_tribulus
Catoptrophorus_semipalmatus Menidia_beryllina
Catoptrophorus_semipalmatus Anchoa_mitchelli
Catoptrophorus_semipalmatus "Cyprinodon_variegatus variegatus"
Catoptrophorus_semipalmatus Fundulus_similis
Catoptrophorus_semipalmatus Fundulus_confluentus
Catoptrophorus_semipalmatus Adinia_xenica
Catoptrophorus_semipalmatus Microgobius_gulosus
Catoptrophorus_semipalmatus Gobiosoma_robustum
Catoptrophorus_semipalmatus Lagodon_rhomboides
Catoptrophorus_semipalmatus Leiostomus_xanthurus
Tringa_melanoleuca Pagurus_mclaughlini
Tringa_melanoleuca Palaemonetes_floridanus
Tringa_melanoleuca Penaeus_duorum
Tringa_melanoleuca Processa_bermudensis
Tringa_melanoleuca Urophycis_floridana
Tringa_melanoleuca Prionotus_scitulus
Tringa_melanoleuca Prionotus_tribulus
Tringa_melanoleuca Menidia_beryllina
Tringa_melanoleuca Anchoa_mitchelli
Tringa_melanoleuca "Cyprinodon_variegatus variegatus"
Tringa_melanoleuca Fundulus_similis
Tringa_melanoleuca Fundulus_confluentus
Tringa_melanoleuca Adinia_xenica
Tringa_melanoleuca Microgobius_gulosus
Tringa_melanoleuca Gobiosoma_robustum
Tringa_melanoleuca Lagodon_rhomboides
Tringa_melanoleuca Leiostomus_xanthurus
Sterna_forsteri Pagurus_mclaughlini
Sterna_forsteri Neopanope_texana
Sterna_forsteri Pinixia_floridana
Sterna_forsteri Callinectes_sapidus
Sterna_forsteri Palaemonetes_floridanus
Sterna_forsteri Penaeus_duorum
Sterna_forsteri Processa_bermudensis
Sterna_forsteri Menidia_beryllina
Sterna_forsteri Anchoa_mitchelli
Sterna_forsteri "Cyprinodon_variegatus variegatus"
Larus_atricilla Pagurus_mclaughlini
Larus_atricilla Neopanope_texana
Larus_atricilla Pinixia_floridana
Larus_atricilla Callinectes_sapidus
Larus_atricilla Palaemonetes_floridanus
Larus_atricilla Penaeus_duorum
Larus_atricilla Processa_bermudensis
Larus_atricilla Menidia_beryllina
Larus_atricilla Anchoa_mitchelli
Larus_atricilla "Cyprinodon_variegatus variegatus"
Larus_argentatus Pagurus_mclaughlini
Larus_argentatus Neopanope_texana
Larus_argentatus Pinixia_floridana
Larus_argentatus Callinectes_sapidus
Larus_argentatus Palaemonetes_floridanus
Larus_argentatus Penaeus_duorum
Larus_argentatus Processa_bermudensis
Larus_argentatus Menidia_beryllina
Larus_argentatus Anchoa_mitchelli
Larus_argentatus "Cyprinodon_variegatus variegatus"
Larus_delawarensis Pagurus_mclaughlini
Larus_delawarensis Neopanope_texana
Larus_delawarensis Pinixia_floridana
Larus_delawarensis Callinectes_sapidus
Larus_delawarensis Palaemonetes_floridanus
Larus_delawarensis Penaeus_duorum
Larus_delawarensis Processa_bermudensis
Larus_delawarensis Menidia_beryllina
Larus_delawarensis Anchoa_mitchelli
Larus_delawarensis "Cyprinodon_variegatus variegatus"
Haliaeetus_leucocephalus Dasyatis_sabina
Haliaeetus_leucocephalus Arius_felis
Haliaeetus_leucocephalus Paralichthyes_albigutta
Haliaeetus_leucocephalus Strongylura_marina
Haliaeetus_leucocephalus "Cyprinodon_variegatus variegatus"
Circus_cyaneus Dasyatis_sabina
Circus_cyaneus Arius_felis
Circus_cyaneus Paralichthyes_albigutta
Circus_cyaneus Strongylura_marina
Circus_cyaneus "Cyprinodon_variegatus variegatus"
Anas_discors Brachiodontes_exustus
Anas_discors Chione_cancellata
Anas_discors Argopecten_irradians
Anas_discors Crepidula_fornicata
Anas_discors Crepidula_convexa
Anas_discors Acteocina_candei
Anas_discors Schwartziella_catesbyana
Anas_discors Cadulus_carolinensis
Anas_discors Haminoea_succinea
Anas_discors Acteon_punctostriatus
Anas_discors Olivella_mutica
Anas_discors Truncatella_pulchella
Anas_discors Nassarius_vibex
Anas_discors Halodule_wrightii
Anas_discors Micro-epiphytes
